Campaign_ID,Customer_ID,Date,Channel,Product,Campaign_Type,Location,Customer_Segment,Customer_Age,Marketing_Spend,Impressions,Clicks,Leads,Conversions,Revenue,Purchase_Frequency,Customer_Lifetime_Value
CMP_106,CUST_1112,2026-06-12,Email,Snacks,Awareness,Chennai,Regular,33,85106.29094842137,201091,13782,5712,465,495934.46790935285,5,6724.374176615194
CMP_082,CUST_0941,2026-07-05,Instagram,Personal Care,Retargeting,Delhi,Premium,55,66695.2617925008,185595,7427,1909,106,108650.9043311291,6,14967.319796173655
CMP_148,CUST_1254,2026-02-13,LinkedIn,Beverages,Product Launch,Delhi,Budget,23,94156.4403068117,284170,5261,1922,118,132829.99025425932,9,11594.914624363222
CMP_097,CUST_1014,2026-04-18,Email,Beverages,Retargeting,Delhi,Regular,59,15103.76608506119,33714,3276,1840,188,263773.7455729034,3,4729.942049156161
CMP_042,CUST_0786,2026-05-05,YouTube,Packaged Foods,Awareness,Hyderabad,Premium,23,36853.61355404187,182202,3178,1480,51,57526.725839270766,10,15950.27370061751
CMP_139,CUST_0360,2026-07-29,Google Ads,Snacks,Product Launch,Delhi,Premium,33,79736.13163190846,465242,18904,5012,342,514128.45746962784,3,3903.2575616068575
CMP_004,CUST_1148,2026-05-17,YouTube,Beverages,Seasonal,Chennai,Premium,44,80699.50740036479,231740,6236,2417,104,121378.66398365158,1,1234.4974846214027
CMP_030,CUST_0472,2026-04-16,YouTube,Beverages,Conversion,Bangalore,Premium,39,81502.66122447271,266407,5363,2083,85,85504.37221282447,7,12551.721648540144
CMP_063,CUST_1228,2026-09-19,Email,Personal Care,Product Launch,Bangalore,Regular,20,21165.48256530914,69042,5551,2955,375,455573.20977387537,7,16200.028769490278
CMP_052,CUST_1476,2026-05-20,YouTube,Home Care,Product Launch,Delhi,Regular,49,51674.972380212654,133914,3055,1628,61,49856.07265287639,2,2271.1943086039687
CMP_002,CUST_0786,2026-06-12,Google Ads,Personal Care,Product Launch,Delhi,Regular,27,50342.79093163818,187103,9292,2544,215,280948.6798896421,11,17183.329917954892
CMP_100,CUST_0007,2026-09-23,Email,Home Care,Retargeting,Bangalore,Budget,23,34182.509574440235,88794,7966,2460,245,219011.8731833109,5,9449.688594154286
CMP_080,CUST_1152,2026-07-26,Instagram,Snacks,Retargeting,Mumbai,Premium,28,36249.6426928341,173829,5906,3506,175,240053.692794267,5,10278.359256031415
CMP_031,CUST_0234,2026-07-30,Meta Ads,Personal Care,Retargeting,Hyderabad,Budget,46,13970.21601869548,56434,1679,740,50,40128.053987725965,6,8681.431688321274
CMP_034,CUST_1471,2026-05-16,YouTube,Personal Care,Product Launch,Hyderabad,Regular,43,71965.92376950882,217200,3592,1419,47,35212.334306719305,8,5220.328611104477
CMP_080,CUST_0843,2026-01-26,Email,Home Care,Product Launch,Kolkata,Premium,64,85897.61081445364,317857,31988,9332,1445,2655598.4876672477,4,7837.515533064114
CMP_133,CUST_1352,2026-02-12,YouTube,Snacks,Conversion,Kolkata,Budget,60,94314.31350493165,235411,4259,1947,68,41097.96765625106,9,8587.925982372839
CMP_121,CUST_1273,2026-07-20,YouTube,Beverages,Seasonal,Bangalore,Budget,60,79307.08488301242,415653,5368,1721,47,25920.85416347164,2,1440.4232929130967
CMP_017,CUST_0713,2026-03-09,Instagram,Beverages,Awareness,Hyderabad,Premium,27,72909.16138604724,559287,17201,9891,517,620673.8360293404,6,12607.822578724834
CMP_029,CUST_0980,2026-08-20,Google Ads,Packaged Foods,Seasonal,Delhi,Budget,30,14568.667243300948,34337,1814,819,73,55121.903930524095,3,4379.7970544611535
CMP_124,CUST_1237,2026-06-25,Email,Personal Care,Product Launch,Hyderabad,Premium,58,23057.252996832234,168730,13794,4019,432,873132.0734830542,1,2473.274844255403
CMP_049,CUST_0192,2026-06-22,Google Ads,Beverages,Conversion,Delhi,Budget,56,16106.984063709382,67812,2808,1230,91,85202.20563699858,7,7366.346478117718
CMP_010,CUST_1260,2026-04-26,YouTube,Snacks,Product Launch,Chennai,Budget,55,81434.9285155637,291381,5672,3345,124,76568.1133093259,10,7331.516132223288
CMP_028,CUST_0925,2026-08-11,Email,Beverages,Retargeting,Mumbai,Budget,19,89761.93615064028,228553,18259,6959,973,1093378.2301807888,2,4040.855075646795
CMP_020,CUST_1261,2026-05-31,YouTube,Personal Care,Product Launch,Delhi,Regular,57,25646.52886865504,72989,1820,938,27,20919.47329766954,9,13156.012625426269
CMP_126,CUST_0569,2026-08-11,Email,Beverages,Conversion,Bangalore,Premium,18,73756.71656725495,173075,16808,9424,1304,2412734.5518229,2,7853.833154739126
CMP_077,CUST_0879,2026-09-20,Instagram,Home Care,Retargeting,Chennai,Premium,26,83067.09373260071,199050,8522,2365,92,114531.11272686663,1,2630.8397195953953
CMP_078,CUST_1480,2026-01-07,YouTube,Home Care,Awareness,Chennai,Budget,34,48048.179012905195,178929,4192,1640,57,37396.950848701934,2,1716.4382707357456
CMP_122,CUST_1252,2026-02-02,LinkedIn,Home Care,Product Launch,Bangalore,Premium,34,61758.05390096724,168480,4472,1206,39,74100.34055895144,7,20596.284056224173
CMP_088,CUST_0724,2026-09-16,Meta Ads,Snacks,Awareness,Bangalore,Regular,19,50361.360545619216,199095,6400,2043,132,106699.88264808182,2,2264.7229876931183
CMP_031,CUST_0322,2026-08-03,Google Ads,Snacks,Conversion,Chennai,Premium,27,11924.062160862308,26861,1129,588,40,51730.075284152204,5,14591.888452754434
CMP_150,CUST_0970,2026-05-12,Instagram,Home Care,Seasonal,Chennai,Premium,61,84332.6713208745,234622,9026,2654,107,119182.22667489103,7,20040.376704765367
CMP_147,CUST_1493,2026-04-27,Email,Home Care,Product Launch,Hyderabad,Budget,52,93629.6357510646,307079,26725,14409,1450,1438170.9606888827,3,5701.164551716246
CMP_133,CUST_1414,2026-06-07,Meta Ads,Packaged Foods,Conversion,Bangalore,Regular,50,67602.73481248948,266961,11444,5939,326,298810.5342141686,9,14684.360794320564
CMP_011,CUST_0247,2026-02-25,YouTube,Snacks,Retargeting,Delhi,Premium,48,17130.134711723105,51237,1175,612,26,30343.99584397503,9,13228.442196334994
CMP_027,CUST_0653,2026-03-18,YouTube,Personal Care,Product Launch,Bangalore,Regular,48,7017.195163439212,38837,834,377,9,6781.852586202097,7,4684.422487645752
CMP_091,CUST_1309,2026-08-24,LinkedIn,Packaged Foods,Retargeting,Chennai,Budget,63,39805.93547148346,136296,3499,1429,59,54095.18485480175,8,19961.563651707234
CMP_009,CUST_0373,2026-02-07,YouTube,Snacks,Product Launch,Mumbai,Premium,49,79847.54059944442,355301,5350,2726,106,104720.21315729695,7,13844.18321688661
CMP_122,CUST_1158,2026-07-25,Email,Beverages,Conversion,Chennai,Premium,41,14903.580700621276,42254,3710,1073,135,219236.0057485137,6,12795.833660841721
CMP_007,CUST_0739,2026-04-10,Google Ads,Beverages,Retargeting,Kolkata,Regular,26,92609.53291152099,501069,18972,10703,549,579837.3300132862,5,6530.891103970861
CMP_052,CUST_0164,2026-04-09,Meta Ads,Snacks,Product Launch,Delhi,Regular,55,8676.479915904187,37064,1208,481,24,21266.804884635167,3,6285.663285161741
CMP_022,CUST_0283,2026-03-17,YouTube,Snacks,Seasonal,Hyderabad,Regular,47,80251.12591121752,323751,6417,3670,148,131571.28117098953,10,13631.55805367811
CMP_022,CUST_0494,2026-09-30,YouTube,Home Care,Retargeting,Bangalore,Regular,60,45994.8140955691,337134,6538,3703,128,99364.84788405866,6,6074.7436371437625
CMP_087,CUST_0825,2026-08-16,Email,Snacks,Seasonal,Bangalore,Regular,46,11395.251894940331,94220,9258,3172,454,552707.1445531378,10,29966.594114828815
CMP_040,CUST_0375,2026-07-29,LinkedIn,Snacks,Conversion,Pune,Regular,34,17783.520651619794,53070,1657,981,53,64286.875016071965,9,13858.35858774596
CMP_047,CUST_0190,2026-07-24,Email,Beverages,Retargeting,Pune,Budget,19,26611.901816645895,66585,5036,1907,148,156081.35315170482,10,12567.623668512646
CMP_107,CUST_1172,2026-07-01,Google Ads,Packaged Foods,Retargeting,Kolkata,Premium,43,20979.76148002292,46994,2478,1300,103,154552.78902870815,7,20374.90214337452
CMP_054,CUST_1355,2026-04-08,Email,Beverages,Conversion,Delhi,Budget,44,8758.798024457381,30814,2011,1199,156,158871.83455162583,5,4919.181151937861
CMP_100,CUST_1287,2026-03-18,Google Ads,Personal Care,Conversion,Mumbai,Regular,41,81128.88514641613,180600,6123,3563,304,304211.16671976564,6,6683.772035607009
CMP_128,CUST_0423,2026-02-07,Google Ads,Personal Care,Product Launch,Delhi,Regular,30,40495.76356655697,246009,11268,3706,272,309173.47380675666,3,7411.778633577889
CMP_132,CUST_1400,2026-08-07,Google Ads,Snacks,Product Launch,Delhi,Premium,20,6449.488022274303,22060,922,245,14,23447.95406947926,3,4888.732224619949
CMP_050,CUST_0607,2026-02-01,Email,Packaged Foods,Awareness,Chennai,Premium,44,60327.23923421221,149667,11792,6206,812,1316956.8474664355,8,11190.89293612861
CMP_084,CUST_0810,2026-06-27,Instagram,Personal Care,Conversion,Mumbai,Premium,19,91912.86947579813,233831,6704,2435,136,136169.31914280038,9,11556.969329918558
CMP_088,CUST_1139,2026-04-05,Email,Beverages,Conversion,Bangalore,Regular,57,53845.508304992094,207801,12802,7165,826,910704.9421796526,2,3632.917124502974
CMP_019,CUST_0483,2026-04-30,Email,Beverages,Seasonal,Kolkata,Premium,47,39865.63315890774,184918,16828,7141,658,952294.887148455,10,38994.41613819436
CMP_095,CUST_0464,2026-08-04,LinkedIn,Packaged Foods,Product Launch,Kolkata,Regular,59,21657.77407235714,67029,1678,743,42,61896.50289240416,11,24618.768951672453
CMP_056,CUST_1110,2026-07-03,YouTube,Home Care,Product Launch,Delhi,Regular,18,38047.94739461966,100539,2115,1152,37,26413.66127555008,10,15628.917267417675
CMP_125,CUST_0360,2026-06-22,Meta Ads,Personal Care,Retargeting,Mumbai,Budget,43,51001.187334104834,164706,6155,1727,122,70358.90553303846,10,13809.295624023154
CMP_119,CUST_0231,2026-05-10,LinkedIn,Beverages,Seasonal,Pune,Premium,38,50608.881052420205,145921,3236,1918,90,152940.89680412755,11,44757.19001988461
CMP_014,CUST_0889,2026-03-11,Google Ads,Home Care,Product Launch,Bangalore,Regular,52,19313.249811786387,58980,2795,1055,70,91557.72286836413,9,10036.866871324246
CMP_117,CUST_1067,2026-04-05,Google Ads,Beverages,Conversion,Mumbai,Budget,25,78983.9769351983,336949,19024,5429,382,346583.25444556755,9,13182.617621700227
CMP_058,CUST_0424,2026-05-26,YouTube,Packaged Foods,Product Launch,Pune,Budget,33,94756.56704163004,452957,8302,3951,134,81675.86903580592,3,3987.3231142611344
CMP_001,CUST_1232,2026-02-19,Google Ads,Packaged Foods,Retargeting,Hyderabad,Budget,25,47814.9197255877,135873,5238,2960,249,241405.79270791428,10,10056.291117905452
CMP_129,CUST_0079,2026-06-06,Email,Personal Care,Product Launch,Chennai,Premium,21,46394.44647817284,113434,12052,6199,646,944918.800607728,5,16615.616289171747
CMP_007,CUST_0871,2026-09-01,Email,Personal Care,Seasonal,Pune,Regular,44,52012.95892915079,249207,22328,11575,1143,1699334.6121055752,10,30678.357783119387
CMP_092,CUST_0679,2026-02-28,LinkedIn,Snacks,Conversion,Delhi,Budget,54,36968.87974272541,185437,5486,2682,125,128127.07380811629,1,1196.9839523453186
CMP_119,CUST_1035,2026-05-25,Instagram,Snacks,Awareness,Kolkata,Regular,46,69722.40136272635,279402,9880,4001,230,206486.78097010445,11,20799.65633185375
CMP_030,CUST_1075,2026-08-30,Instagram,Personal Care,Awareness,Kolkata,Premium,46,69119.28258943083,158585,6642,3779,171,213310.94384748244,1,2679.281589441297
CMP_075,CUST_1164,2026-02-06,LinkedIn,Home Care,Retargeting,Pune,Premium,56,81329.29271948774,318123,8476,2478,114,245054.38949354063,10,30498.97328449724
CMP_085,CUST_0134,2026-04-18,Email,Personal Care,Retargeting,Delhi,Regular,18,88484.73774721115,445503,32816,18735,2194,2948898.8335417192,3,4521.200595566629
CMP_001,CUST_0566,2026-03-28,LinkedIn,Packaged Foods,Seasonal,Kolkata,Premium,42,39862.02996722592,195170,5455,2208,114,235281.96888471206,5,21929.28794950534
CMP_038,CUST_0699,2026-03-03,Meta Ads,Beverages,Conversion,Mumbai,Premium,22,40718.62622925157,131611,4236,1222,80,82635.12646108265,7,10674.971041000617
CMP_142,CUST_0756,2026-03-03,Instagram,Personal Care,Seasonal,Chennai,Budget,58,93424.880061385,233383,7355,2711,152,95687.71058727016,9,12299.152015390235
CMP_136,CUST_0457,2026-04-08,Instagram,Beverages,Awareness,Hyderabad,Regular,37,23713.530203925584,63057,1417,588,35,33153.400544293705,2,2399.0622086590383
CMP_022,CUST_0930,2026-05-24,YouTube,Personal Care,Retargeting,Hyderabad,Regular,19,49606.086770327005,192214,4439,1151,53,39628.2786491015,2,1503.3744918857356
CMP_027,CUST_0272,2026-01-25,Email,Snacks,Retargeting,Chennai,Regular,51,71889.87737680257,168499,14031,5337,364,469288.45553360507,5,14347.693989087857
CMP_042,CUST_0295,2026-01-30,Google Ads,Snacks,Retargeting,Delhi,Premium,27,79425.55128111702,185081,5423,1776,150,236470.27015084962,3,5557.00218060272
CMP_033,CUST_0538,2026-06-21,YouTube,Beverages,Conversion,Kolkata,Regular,50,38562.77045307542,244297,4897,1377,45,29340.640349978232,2,2927.004559940914
CMP_115,CUST_0936,2026-09-18,LinkedIn,Packaged Foods,Awareness,Chennai,Budget,55,84941.38451068893,219064,6732,1822,67,81145.0896301819,8,6970.7384003529
CMP_049,CUST_0582,2026-05-25,LinkedIn,Beverages,Seasonal,Hyderabad,Budget,61,48266.42442039451,108086,2766,1482,74,73668.96783460295,8,12838.380588505433
CMP_008,CUST_0020,2026-07-12,Meta Ads,Beverages,Awareness,Bangalore,Premium,51,78408.03802799278,270074,8398,2525,152,180830.06840132215,7,10293.615705809838
CMP_134,CUST_0643,2026-04-27,Email,Beverages,Awareness,Pune,Regular,59,36958.364736503936,118926,10676,2710,200,299396.98172179784,9,14566.273192201023
CMP_106,CUST_1204,2026-05-30,Meta Ads,Home Care,Awareness,Mumbai,Regular,35,71061.75421559784,210260,5949,1934,124,100695.2379697239,5,4318.674855126983
CMP_055,CUST_0940,2026-04-11,Instagram,Beverages,Seasonal,Kolkata,Premium,21,7891.2202745294135,41852,1345,543,26,33050.06016439835,1,2767.2379602179944
CMP_126,CUST_1411,2026-02-25,LinkedIn,Personal Care,Retargeting,Delhi,Regular,57,59391.08848190127,215173,6354,1770,86,105131.50003357817,11,31617.6424369261
CMP_031,CUST_1365,2026-04-29,Google Ads,Beverages,Conversion,Bangalore,Regular,39,92483.2635553701,250164,11123,6669,603,672424.4828599145,7,16656.189294764845
CMP_008,CUST_1220,2026-02-28,Email,Personal Care,Conversion,Hyderabad,Budget,37,33660.05064846395,106646,7067,1776,149,128327.67757540249,5,7404.487364093597
CMP_149,CUST_0263,2026-07-13,Google Ads,Beverages,Retargeting,Pune,Budget,33,17145.22880481873,126170,5882,3018,177,155398.1931604156,10,10856.431906446054
CMP_092,CUST_1076,2026-05-04,LinkedIn,Home Care,Product Launch,Hyderabad,Premium,26,77391.88887077804,340043,7024,1886,91,193548.05112794135,11,38650.99465923383
CMP_090,CUST_1281,2026-09-01,Google Ads,Personal Care,Conversion,Delhi,Premium,25,52628.758418222125,248624,10733,5892,306,413771.1277827778,2,5466.698366773449
CMP_059,CUST_1068,2026-03-06,YouTube,Beverages,Conversion,Chennai,Regular,47,10347.721973923644,48418,913,479,22,19560.920488028292,11,19805.742081083416
CMP_045,CUST_0199,2026-03-27,LinkedIn,Home Care,Conversion,Pune,Premium,18,47939.71256299364,349677,9701,5106,218,393199.45950977213,7,25608.471343155354
CMP_112,CUST_1271,2026-08-15,Instagram,Snacks,Seasonal,Hyderabad,Regular,61,48018.85105142421,239765,9186,4123,236,184839.53941189114,4,7205.716793645619
CMP_070,CUST_1470,2026-03-14,Email,Home Care,Seasonal,Chennai,Budget,40,70043.18054867747,215153,11621,3890,334,350580.4259081849,8,16461.85578745494
CMP_053,CUST_0926,2026-06-10,Meta Ads,Packaged Foods,Retargeting,Pune,Premium,61,87445.13635440616,423794,13274,4105,154,223345.25599883517,4,4234.547956542157
CMP_146,CUST_0033,2026-03-31,Meta Ads,Packaged Foods,Conversion,Mumbai,Regular,40,61333.68691850548,235563,8125,3304,198,193098.03201047657,7,13819.410551358198
CMP_114,CUST_1056,2026-09-05,Instagram,Beverages,Product Launch,Mumbai,Budget,20,7441.2861403797415,40230,1438,786,44,31025.711373454964,5,7872.59918157824
CMP_084,CUST_0182,2026-08-26,YouTube,Personal Care,Conversion,Hyderabad,Premium,31,95762.41730968175,336167,7435,2917,168,192364.09369620506,11,23171.76589031027
CMP_134,CUST_1402,2026-02-17,YouTube,Personal Care,Seasonal,Bangalore,Premium,55,35965.68198092401,110188,1930,531,27,26121.62334381744,6,6737.937737401429
CMP_126,CUST_0733,2026-09-09,LinkedIn,Personal Care,Product Launch,Pune,Premium,24,19069.665186893275,67730,1646,945,32,56541.55291101339,6,11350.067948244683
CMP_062,CUST_0022,2026-01-27,LinkedIn,Beverages,Conversion,Chennai,Premium,49,74177.03983531827,198891,4826,1781,69,115230.8842436001,5,15927.127382780232
CMP_094,CUST_0803,2026-05-22,LinkedIn,Personal Care,Awareness,Delhi,Budget,35,69251.87528421264,209584,5205,2986,78,71167.2279866244,1,1318.7032464291628
CMP_090,CUST_1306,2026-02-05,Meta Ads,Home Care,Seasonal,Kolkata,Budget,58,95709.12707329728,361367,11545,4169,262,198109.8716065675,5,4000.3844966862243
CMP_065,CUST_0427,2026-09-09,LinkedIn,Snacks,Retargeting,Bangalore,Premium,24,88739.16644999136,246343,5545,1902,96,158680.97170323585,6,25160.952250391827
CMP_142,CUST_0563,2026-01-31,Email,Packaged Foods,Product Launch,Pune,Budget,32,61167.37976610906,260016,18705,6824,614,670480.8117559188,8,9522.005951963149
CMP_062,CUST_0020,2026-02-23,Email,Home Care,Conversion,Bangalore,Premium,34,21770.109213280433,103996,7661,2503,311,574511.0439255661,4,8887.488382517788
CMP_101,CUST_1358,2026-05-10,Email,Snacks,Awareness,Pune,Premium,44,27443.112976907414,64424,5170,1697,187,298284.1876128157,3,6223.797097456497
CMP_033,CUST_0055,2026-05-01,Google Ads,Packaged Foods,Product Launch,Hyderabad,Regular,58,60957.36161896472,163140,7545,3261,296,312416.76987493486,1,2384.8818788244153
CMP_068,CUST_1229,2026-02-07,Email,Beverages,Product Launch,Chennai,Regular,20,58114.77368329148,460918,37364,18855,2292,2896540.759296752,2,5528.206409817011
CMP_096,CUST_0929,2026-09-09,Email,Home Care,Product Launch,Delhi,Budget,54,94902.72010725884,248856,16562,6422,766,826874.8904431381,10,12885.957108480081
CMP_079,CUST_1356,2026-05-30,Email,Beverages,Awareness,Mumbai,Budget,47,60279.23652583242,459893,40443,13051,1062,967054.8047286338,1,1774.5528987124653
CMP_106,CUST_0357,2026-04-17,YouTube,Home Care,Conversion,Delhi,Budget,41,17256.515546355567,70214,1599,819,9,4538.006944905896,5,6124.788327645229
CMP_006,CUST_0947,2026-09-23,Meta Ads,Home Care,Retargeting,Chennai,Budget,21,90370.88100881409,251354,7719,3792,126,76629.94884803369,1,731.9879303699408
CMP_084,CUST_1009,2026-09-15,Instagram,Personal Care,Product Launch,Kolkata,Budget,36,79250.61217234618,297837,11749,6256,268,159954.89641781495,4,6057.884978266627
CMP_039,CUST_0843,2026-02-02,YouTube,Home Care,Product Launch,Pune,Regular,64,75416.21612797263,213294,3502,1236,49,35900.067495532094,2,2419.253667721056
CMP_090,CUST_0463,2026-09-22,YouTube,Packaged Foods,Seasonal,Chennai,Regular,23,65815.95734770273,233574,6001,2966,75,49213.93851183338,5,3077.650976919727
CMP_031,CUST_1350,2026-03-31,Google Ads,Personal Care,Conversion,Pune,Budget,47,95251.05617805343,737048,34508,11194,1154,1004807.2125614731,9,18125.273392286468
CMP_114,CUST_1251,2026-09-20,LinkedIn,Snacks,Retargeting,Chennai,Regular,42,19451.995031895578,77487,1872,656,33,44198.69474729434,3,6736.911548968753
CMP_122,CUST_0315,2026-01-02,LinkedIn,Home Care,Conversion,Delhi,Regular,40,14793.425115942502,57862,1414,420,9,12693.32858934218,5,7696.157414840175
CMP_007,CUST_1200,2026-03-26,Instagram,Packaged Foods,Awareness,Delhi,Budget,43,84808.4683566452,206570,7610,4159,230,163383.4361819726,2,2724.434361660389
CMP_058,CUST_1203,2026-06-17,Instagram,Snacks,Awareness,Chennai,Regular,45,93539.44629779531,517363,19759,8783,417,391989.34294781886,9,18186.997766744706
CMP_099,CUST_0497,2026-06-06,Meta Ads,Beverages,Retargeting,Mumbai,Premium,49,52446.91000882037,128347,3744,2122,117,165272.71525858497,8,14432.913496451956
CMP_035,CUST_0464,2026-04-14,Email,Personal Care,Seasonal,Pune,Budget,60,7832.368609787451,22985,2101,1001,104,114077.62835906415,1,1992.069347886995
CMP_098,CUST_0035,2026-06-29,LinkedIn,Packaged Foods,Retargeting,Mumbai,Regular,46,12463.525452139213,30134,689,203,21,30786.425685050814,1,2075.574795034941
CMP_119,CUST_0758,2026-06-25,Instagram,Personal Care,Seasonal,Chennai,Premium,34,76217.54217848672,254498,11067,3994,153,163523.64871887647,10,23269.537266001924
CMP_114,CUST_0463,2026-08-03,YouTube,Packaged Foods,Product Launch,Mumbai,Budget,60,53606.83989718224,136272,2780,1577,89,59680.6894945592,1,512.1227187898214
CMP_035,CUST_1087,2026-04-04,Google Ads,Packaged Foods,Awareness,Kolkata,Budget,61,82881.25384766946,573702,29352,16970,1615,1342578.958628865,4,3620.3154185629596
CMP_123,CUST_0135,2026-03-31,Meta Ads,Home Care,Product Launch,Kolkata,Premium,26,16819.389041305047,69562,2298,943,41,43547.46200804455,1,2166.5056344806085
CMP_037,CUST_0310,2026-04-12,Meta Ads,Personal Care,Retargeting,Delhi,Premium,19,96377.50392634435,509177,14027,6427,467,494774.3205088231,4,11907.271292880441
CMP_035,CUST_1366,2026-05-24,Meta Ads,Packaged Foods,Product Launch,Hyderabad,Regular,26,23807.00298098428,91891,2616,976,80,73820.83233644665,6,9499.139361775706
CMP_081,CUST_1360,2026-07-15,Google Ads,Home Care,Seasonal,Kolkata,Budget,19,67989.50017586353,197999,7183,3231,266,208645.45286804697,9,16655.077645515146
CMP_136,CUST_0189,2026-03-13,Email,Personal Care,Awareness,Hyderabad,Premium,26,79319.12209220261,388258,27609,15015,1990,3063175.4147200864,4,10317.264464291518
CMP_078,CUST_0820,2026-07-03,LinkedIn,Home Care,Product Launch,Kolkata,Budget,29,27066.606949183002,119989,2751,1534,44,46155.048544449404,1,1134.3763717750703
CMP_078,CUST_0237,2026-05-22,Instagram,Snacks,Product Launch,Mumbai,Regular,48,63865.89201438008,144418,3054,1824,115,96112.12243553625,4,5770.164671064346
CMP_012,CUST_0361,2026-03-11,LinkedIn,Personal Care,Conversion,Hyderabad,Premium,56,50803.47239230034,142977,3768,2024,119,216989.18242841272,4,15149.390855705398
CMP_150,CUST_0178,2026-04-27,LinkedIn,Beverages,Awareness,Kolkata,Premium,35,5412.348812455007,27577,727,425,17,31564.557004028084,11,50721.59505944809
CMP_143,CUST_1085,2026-05-27,LinkedIn,Snacks,Product Launch,Mumbai,Regular,18,80237.18755474093,382649,11525,6638,296,363288.1498082388,11,20870.297246205017
CMP_083,CUST_1021,2026-03-03,YouTube,Packaged Foods,Seasonal,Delhi,Regular,57,92464.94850636196,260370,5218,1306,52,43806.82151104939,10,17813.373520803903
CMP_063,CUST_1139,2026-07-26,LinkedIn,Personal Care,Conversion,Chennai,Premium,26,57712.744824225556,134749,3396,910,25,40329.41693082833,10,37114.18584733823
CMP_061,CUST_0091,2026-08-16,Email,Snacks,Seasonal,Pune,Premium,36,26340.993356875737,78026,7232,3499,254,438338.4578203291,1,4111.817405739481
CMP_035,CUST_0701,2026-02-07,LinkedIn,Snacks,Seasonal,Pune,Premium,59,77570.13527695372,383823,8609,4004,177,301902.3670438216,9,13739.25493681933
CMP_077,CUST_1028,2026-04-30,Google Ads,Personal Care,Product Launch,Hyderabad,Budget,32,55399.5046064328,155062,6791,3800,309,301976.2054344859,7,8313.413446239474
CMP_148,CUST_0778,2026-02-27,Instagram,Home Care,Product Launch,Chennai,Regular,28,28653.348309551773,84025,2486,1477,84,68002.052543415,7,11483.628576100957
CMP_010,CUST_0019,2026-04-27,Google Ads,Beverages,Awareness,Chennai,Premium,26,6550.231721058013,14557,732,333,16,21744.628366626705,5,6110.477501902446
CMP_026,CUST_0118,2026-08-18,Email,Packaged Foods,Conversion,Kolkata,Budget,35,58930.77171482904,176228,12059,6971,776,729479.2261619343,8,15008.193976465152
CMP_008,CUST_0330,2026-06-24,Instagram,Home Care,Seasonal,Delhi,Premium,55,35546.49712476166,255918,8704,5012,240,320556.55670050613,1,1639.4125499030608
CMP_138,CUST_0794,2026-08-13,LinkedIn,Snacks,Product Launch,Kolkata,Regular,39,95372.66051388925,372370,9541,5449,205,264735.81516549987,7,16900.342543207546
CMP_077,CUST_0503,2026-02-16,Google Ads,Personal Care,Retargeting,Chennai,Regular,57,29915.311904243892,87122,3159,1167,87,92303.11994633738,6,9040.72445075783
CMP_039,CUST_0338,2026-01-25,Google Ads,Packaged Foods,Awareness,Kolkata,Premium,58,25923.72225369141,117244,4910,1747,115,175093.44200422044,4,11279.320798140136
CMP_128,CUST_0156,2026-02-12,LinkedIn,Personal Care,Retargeting,Pune,Regular,18,18402.390075462892,70189,1688,461,23,31607.457240816282,1,2373.5595246413272
CMP_060,CUST_0205,2026-09-02,YouTube,Packaged Foods,Product Launch,Kolkata,Regular,24,52608.25682952623,259765,5016,2350,84,67228.29945854258,6,6029.752090092173
CMP_015,CUST_1422,2026-09-24,YouTube,Snacks,Awareness,Chennai,Regular,35,54461.32899145733,151501,2683,690,21,17747.4457950333,5,8811.590521249509
CMP_006,CUST_1182,2026-03-15,Email,Personal Care,Product Launch,Bangalore,Budget,53,63013.039086583965,217389,15798,7057,580,593395.2697744517,8,17060.377674605683
CMP_018,CUST_0069,2026-03-03,Google Ads,Packaged Foods,Seasonal,Mumbai,Budget,63,47829.43340466677,216854,8770,2970,208,163467.74441404876,5,7329.6289665074255
CMP_130,CUST_1238,2026-04-18,Google Ads,Home Care,Conversion,Hyderabad,Budget,31,17957.513762871127,65942,2480,1451,97,76879.12861054776,6,9693.155139055629
CMP_128,CUST_0012,2026-08-09,LinkedIn,Packaged Foods,Retargeting,Kolkata,Premium,55,7192.589858047197,20128,476,259,9,17693.46332081181,3,14051.887188700854
CMP_143,CUST_0410,2026-05-16,Email,Beverages,Seasonal,Delhi,Budget,61,37812.88674755608,92639,6657,2458,297,325100.5913274934,6,10418.457295613498
CMP_044,CUST_1327,2026-01-21,Email,Personal Care,Conversion,Hyderabad,Premium,39,77383.70836849035,392884,20930,10024,1146,2308660.3926176075,3,4435.74508764241
CMP_011,CUST_0699,2026-08-20,Instagram,Snacks,Product Launch,Pune,Premium,19,50598.518953330364,126689,4327,1168,66,77483.61874524932,6,12517.032819616812
CMP_135,CUST_0956,2026-06-07,LinkedIn,Packaged Foods,Retargeting,Delhi,Budget,35,75785.77178874017,351738,8184,4470,186,189724.66684338267,10,13738.54046401965
CMP_085,CUST_1169,2026-09-18,LinkedIn,Beverages,Retargeting,Delhi,Premium,48,43544.654338815446,198672,4554,2538,79,131363.493789478,5,7656.279798823775
CMP_110,CUST_0189,2026-05-29,LinkedIn,Packaged Foods,Retargeting,Chennai,Budget,51,6541.395523996665,20473,437,187,8,7364.198928334898,3,6102.603290177557
